"","month","pct","bnf_code","bnf_name","quantity"
"326",2019-02-01,"ACH","1001030U0AAABAB","Methotrexate 2.5mg tablets",152
"327",2019-02-01,"26A","1001030U0AAABAB","Methotrexate 2.5mg tablets",80329
"328",2019-02-01,"AAX","1001030U0AAACAC","Methotrexate 10mg tablets",8
"329",2019-02-01,"01W","1001030U0AAACAC","Methotrexate 10mg tablets",20
"330",2019-02-01,"08Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",4051
"331",2019-02-01,"03W","1001030U0AAACAC","Methotrexate 10mg tablets",264
"332",2019-02-01,"11N","1001030U0AAACAC","Methotrexate 10mg tablets",24
"333",2019-02-01,"05Y","1001030U0AAACAC","Methotrexate 10mg tablets",180
"334",2019-02-01,"08N","1001030U0AAABAB","Methotrexate 2.5mg tablets",13604
"335",2019-02-01,"10Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",56859
"336",2019-02-01,"03J","1001030U0AAABAB","Methotrexate 2.5mg tablets",17020
"337",2019-02-01,"01X","1001030U0AAABAB","Methotrexate 2.5mg tablets",12446
"338",2019-02-01,"04Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",7354
"339",2019-02-01,"08Y","1001030U0AAACAC","Methotrexate 10mg tablets",139
"340",2019-02-01,"NLF","1001030U0AAACAC","Methotrexate 10mg tablets",6
"341",2019-02-01,"02M","1001030U0AAABAB","Methotrexate 2.5mg tablets",16048
"342",2019-02-01,"07Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",12102
"343",2019-02-01,"NTP","1001030U0AAABAB","Methotrexate 2.5mg tablets",5
"344",2019-02-01,"11X","1001030U0AAABAB","Methotrexate 2.5mg tablets",46622
"345",2019-02-01,"92G","1001030U0AAABAB","Methotrexate 2.5mg tablets",81790
"346",2019-02-01,"92G","1001030U0AAACAC","Methotrexate 10mg tablets",92
"347",2019-02-01,"08F","1001030U0AAABAB","Methotrexate 2.5mg tablets",14317
"348",2019-02-01,"06N","1001030U0AAABAB","Methotrexate 2.5mg tablets",39091
"349",2019-02-01,"01H","1001030U0AAABAB","Methotrexate 2.5mg tablets",28970
"350",2019-02-01,"RY2","1001030U0AAABAB","Methotrexate 2.5mg tablets",242
"351",2019-02-01,"00R","1001030U0AAABAB","Methotrexate 2.5mg tablets",13772
"352",2019-02-01,"07H","1001030U0AAACAC","Methotrexate 10mg tablets",234
"353",2019-02-01,"00L","1001030U0AAABAB","Methotrexate 2.5mg tablets",27193
"354",2019-02-01,"08E","1001030U0AAACAC","Methotrexate 10mg tablets",164
"355",2019-02-01,"36J","1001030U0AAABAB","Methotrexate 2.5mg tablets",33224
"356",2019-02-01,"16C","1001030U0AAABAB","Methotrexate 2.5mg tablets",34860
"357",2019-02-01,"06H","1001030U0AAACAC","Methotrexate 10mg tablets",136
"358",2019-02-01,"09A","1001030U0AAACAC","Methotrexate 10mg tablets",209
"359",2019-02-01,"03H","1001030U0AAABAB","Methotrexate 2.5mg tablets",10707
"360",2019-02-01,"00X","1001030U0AAABAB","Methotrexate 2.5mg tablets",9146
"361",2019-02-01,"99G","1001030U0AAABAB","Methotrexate 2.5mg tablets",11523
"362",2019-02-01,"72Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",62600
"363",2019-02-01,"07K","1001030U0AAABAB","Methotrexate 2.5mg tablets",16944
"364",2019-02-01,"02M","1001030U0AAACAC","Methotrexate 10mg tablets",4
"365",2019-02-01,"05G","1001030U0AAACAC","Methotrexate 10mg tablets",4
"366",2019-02-01,"92A","1001030U0AAABAB","Methotrexate 2.5mg tablets",72028
"367",2019-02-01,"99E","1001030U0AAACAC","Methotrexate 10mg tablets",32
"368",2019-02-01,"99C","1001030U0AAACAC","Methotrexate 10mg tablets",4
"369",2019-02-01,"78H","1001030U0AAACAC","Methotrexate 10mg tablets",1711
"370",2019-02-01,"14L","1001030U0AAABAB","Methotrexate 2.5mg tablets",17657
"371",2019-02-01,"10Q","1001030U0AAACAC","Methotrexate 10mg tablets",24
"372",2019-02-01,"06F","1001030U0AAABAB","Methotrexate 2.5mg tablets",33652
"373",2019-02-01,"02A","1001030U0AAABAB","Methotrexate 2.5mg tablets",10437
"374",2019-02-01,"08M","1001030U0AAACAC","Methotrexate 10mg tablets",160
"375",2019-02-01,"97R","1001030U0AAACAC","Methotrexate 10mg tablets",992
"376",2019-02-01,"RCD","1001030U0AAABAB","Methotrexate 2.5mg tablets",222
"377",2019-02-01,"08V","1001030U0AAABAB","Methotrexate 2.5mg tablets",7471
"378",2019-02-01,"10K","1001030U0AAACAC","Methotrexate 10mg tablets",88
"379",2019-02-01,"11M","1001030U0AAABAB","Methotrexate 2.5mg tablets",59166
"380",2019-02-01,"RJ7","1001030U0AAABAB","Methotrexate 2.5mg tablets",256
"381",2019-02-01,"RXH","1001030U0AAABAB","Methotrexate 2.5mg tablets",500
"382",2019-02-01,"07H","1001030U0AAABAB","Methotrexate 2.5mg tablets",18550
"383",2019-02-01,"07Y","1001030U0AAACAC","Methotrexate 10mg tablets",657
"384",2019-02-01,"02T","1001030U0AAABAB","Methotrexate 2.5mg tablets",13756
"385",2019-02-01,"93C","1001030U0AAACAC","Methotrexate 10mg tablets",1286
"386",2019-02-01,"99A","1001030U0AAABAB","Methotrexate 2.5mg tablets",24816
"387",2019-02-01,"07W","1001030U0AAACAC","Methotrexate 10mg tablets",470
"388",2019-02-01,"07P","1001030U0AAACAC","Methotrexate 10mg tablets",260
"389",2019-02-01,"05L","1001030U0AAABAB","Methotrexate 2.5mg tablets",25926
"390",2019-02-01,"06K","1001030U0AAABAB","Methotrexate 2.5mg tablets",39859
"391",2019-02-01,"36L","1001030U0AAABAB","Methotrexate 2.5mg tablets",62890
"392",2019-02-01,"02Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",8938
"393",2019-02-01,"05A","1001030U0AAABAB","Methotrexate 2.5mg tablets",20273
"394",2019-02-01,"R1D","1001030U0AAABAB","Methotrexate 2.5mg tablets",784
"395",2019-02-01,"10K","1001030U0AAABAB","Methotrexate 2.5mg tablets",16147
"396",2019-02-01,"11X","1001030U0AAACAC","Methotrexate 10mg tablets",28
"397",2019-02-01,"06P","1001030U0AAACAC","Methotrexate 10mg tablets",72
"398",2019-02-01,"36J","1001030U0AAACAC","Methotrexate 10mg tablets",72
"399",2019-02-01,"01D","1001030U0AAABAB","Methotrexate 2.5mg tablets",12328
"400",2019-02-01,"15C","1001030U0AAABAB","Methotrexate 2.5mg tablets",66548
"401",2019-02-01,"18C","1001030U0AAACAC","Methotrexate 10mg tablets",20
"402",2019-02-01,"27D","1001030U0AAACAC","Methotrexate 10mg tablets",68
"403",2019-02-01,"04C","1001030U0AAABAB","Methotrexate 2.5mg tablets",23670
"404",2019-02-01,"AAX","1001030U0AAABAB","Methotrexate 2.5mg tablets",72
"405",2019-02-01,"04F","1001030U0AAABAB","Methotrexate 2.5mg tablets",13487
"406",2019-02-01,"99C","1001030U0AAABAB","Methotrexate 2.5mg tablets",9951
"407",2019-02-01,"03A","1001030U0AAACAC","Methotrexate 10mg tablets",96
"408",2019-02-01,"91Q","1001030U0AAACAC","Methotrexate 10mg tablets",2998
"409",2019-02-01,"05N","1001030U0AAACAC","Methotrexate 10mg tablets",80
"410",2019-02-01,"05D","1001030U0AAABAB","Methotrexate 2.5mg tablets",4164
"411",2019-02-01,"52R","1001030U0AAABAB","Methotrexate 2.5mg tablets",76901
"412",2019-02-01,"01E","1001030U0AAABAB","Methotrexate 2.5mg tablets",9574
"413",2019-02-01,"99E","1001030U0AAABAB","Methotrexate 2.5mg tablets",16762
"414",2019-02-01,"00R","1001030U0AAACAC","Methotrexate 10mg tablets",8
"415",2019-02-01,"04F","1001030U0AAACAC","Methotrexate 10mg tablets",1220
"416",2019-02-01,"04C","1001030U0AAACAC","Methotrexate 10mg tablets",448
"417",2019-02-01,"84H","1001030U0AAACAC","Methotrexate 10mg tablets",4
"418",2019-02-01,"15F","1001030U0AAACAC","Methotrexate 10mg tablets",4298
"419",2019-02-01,"03N","1001030U0AAABAB","Methotrexate 2.5mg tablets",41402
"420",2019-02-01,"11J","1001030U0AAABAB","Methotrexate 2.5mg tablets",66423
"421",2019-02-01,"01G","1001030U0AAACAC","Methotrexate 10mg tablets",24
"422",2019-02-01,"05G","1001030U0AAABAB","Methotrexate 2.5mg tablets",18580
"423",2019-02-01,"NYG","1001030U0AAABAB","Methotrexate 2.5mg tablets",3371
"424",2019-02-01,"NHT","1001030U0AAABAB","Methotrexate 2.5mg tablets",300
"425",2019-02-01,"03K","1001030U0AAABAB","Methotrexate 2.5mg tablets",14221
"426",2019-02-01,"RWX","1001030U0AAABAB","Methotrexate 2.5mg tablets",18
"427",2019-02-01,"RY2","1001030U0AAACAC","Methotrexate 10mg tablets",12
"428",2019-02-01,"01G","1001030U0AAABAB","Methotrexate 2.5mg tablets",11599
"429",2019-02-01,"71E","1001030U0AAABAB","Methotrexate 2.5mg tablets",49848
"430",2019-02-01,"00P","1001030U0AAACAC","Methotrexate 10mg tablets",24
"431",2019-02-01,"06P","1001030U0AAABAB","Methotrexate 2.5mg tablets",11844
"432",2019-02-01,"93C","1001030U0AAABAB","Methotrexate 2.5mg tablets",38707
"433",2019-02-01,"01W","1001030U0AAABAB","Methotrexate 2.5mg tablets",15802
"434",2019-02-01,"NCN","1001030U0AAABAB","Methotrexate 2.5mg tablets",120
"435",2019-02-01,"10V","1001030U0AAABAB","Methotrexate 2.5mg tablets",17326
"436",2019-02-01,"03A","1001030U0AAABAB","Methotrexate 2.5mg tablets",13880
"437",2019-02-01,"00T","1001030U0AAABAB","Methotrexate 2.5mg tablets",14625
"438",2019-02-01,"03Q","1001030U0AAACAC","Methotrexate 10mg tablets",8
"439",2019-02-01,"06Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",24528
"440",2019-02-01,"99F","1001030U0AAABAB","Methotrexate 2.5mg tablets",16055
"441",2019-02-01,"99G","1001030U0AAACAC","Methotrexate 10mg tablets",260
"442",2019-02-01,"11A","1001030U0AAACAC","Methotrexate 10mg tablets",248
"443",2019-02-01,"00T","1001030U0AAACAC","Methotrexate 10mg tablets",8
"444",2019-02-01,"RL4","1001030U0AAABAB","Methotrexate 2.5mg tablets",1233
"445",2019-02-01,"03W","1001030U0AAABAB","Methotrexate 2.5mg tablets",23603
"446",2019-02-01,"14Y","1001030U0AAACAC","Methotrexate 10mg tablets",954
"447",2019-02-01,"05Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",11501
"448",2019-02-01,"08W","1001030U0AAACAC","Methotrexate 10mg tablets",839
"449",2019-02-01,"00Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",15540
"450",2019-02-01,"02E","1001030U0AAABAB","Methotrexate 2.5mg tablets",14868
"451",2019-02-01,"12F","1001030U0AAABAB","Methotrexate 2.5mg tablets",26211
"452",2019-02-01,"07T","1001030U0AAABAB","Methotrexate 2.5mg tablets",6250
"453",2019-02-01,"10R","1001030U0AAACAC","Methotrexate 10mg tablets",20
"454",2019-02-01,"15F","1001030U0AAABAB","Methotrexate 2.5mg tablets",56548
"455",2019-02-01,"04Y","1001030U0AAACAC","Methotrexate 10mg tablets",170
"456",2019-02-01,"05H","1001030U0AAABAB","Methotrexate 2.5mg tablets",6119
"457",2019-02-01,"05R","1001030U0AAACAC","Methotrexate 10mg tablets",12
"458",2019-02-01,"52R","1001030U0AAACAC","Methotrexate 10mg tablets",159
"459",2019-02-01,"99M","1001030U0AAACAC","Methotrexate 10mg tablets",202
"460",2019-02-01,"15C","1001030U0AAACAC","Methotrexate 10mg tablets",274
"461",2019-02-01,"09A","1001030U0AAABAB","Methotrexate 2.5mg tablets",3572
"462",2019-02-01,"10X","1001030U0AAACAC","Methotrexate 10mg tablets",68
"463",2019-02-01,"RY4","1001030U0AAABAB","Methotrexate 2.5mg tablets",84
"464",2019-02-01,"02X","1001030U0AAABAB","Methotrexate 2.5mg tablets",25920
"465",2019-02-01,"NMG","1001030U0AAABAB","Methotrexate 2.5mg tablets",16
"466",2019-02-01,"01V","1001030U0AAABAB","Methotrexate 2.5mg tablets",7930
"467",2019-02-01,"70F","1001030U0AAACAC","Methotrexate 10mg tablets",96
"468",2019-02-01,"00Y","1001030U0AAACAC","Methotrexate 10mg tablets",8
"469",2019-02-01,"01H","1001030U0AAACAC","Methotrexate 10mg tablets",240
"470",2019-02-01,"10J","1001030U0AAACAC","Methotrexate 10mg tablets",62
"471",2019-02-01,"03Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",25699
"472",2019-02-01,"00P","1001030U0AAABAB","Methotrexate 2.5mg tablets",13725
"473",2019-02-01,"11M","1001030U0AAACAC","Methotrexate 10mg tablets",144
"474",2019-02-01,"15N","1001030U0AAACAC","Methotrexate 10mg tablets",154
"475",2019-02-01,"05C","1001030U0AAACAC","Methotrexate 10mg tablets",88
"476",2019-02-01,"02T","1001030U0AAACAC","Methotrexate 10mg tablets",36
"477",2019-02-01,"92A","1001030U0AAACAC","Methotrexate 10mg tablets",276
"478",2019-02-01,"10C","1001030U0AAABAB","Methotrexate 2.5mg tablets",4074
"479",2019-02-01,"06F","1001030U0AAACAC","Methotrexate 10mg tablets",52
"480",2019-02-01,"15E","1001030U0AAABAB","Methotrexate 2.5mg tablets",50889
"481",2019-02-01,"15E","1001030U0AAACAC","Methotrexate 10mg tablets",754
"482",2019-02-01,"03J","1001030U0AAACAC","Methotrexate 10mg tablets",38
"483",2019-02-01,"15M","1001030U0AAABAB","Methotrexate 2.5mg tablets",64854
"484",2019-02-01,"09D","1001030U0AAABAB","Methotrexate 2.5mg tablets",12459
"485",2019-02-01,"01A","1001030U0AAACAC","Methotrexate 10mg tablets",4
"486",2019-02-01,"01Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",13459
"487",2019-02-01,"05V","1001030U0AAACAC","Methotrexate 10mg tablets",64
"488",2019-02-01,"13T","1001030U0AAABAB","Methotrexate 2.5mg tablets",36203
"489",2019-02-01,"02H","1001030U0AAABAB","Methotrexate 2.5mg tablets",16978
"490",2019-02-01,"99M","1001030U0AAABAB","Methotrexate 2.5mg tablets",9574
"491",2019-02-01,"15A","1001030U0AAABAB","Methotrexate 2.5mg tablets",44488
"492",2019-02-01,"10V","1001030U0AAACAC","Methotrexate 10mg tablets",38
"493",2019-02-01,"05Q","1001030U0AAACAC","Methotrexate 10mg tablets",132
"494",2019-02-01,"01K","1001030U0AAABAB","Methotrexate 2.5mg tablets",21557
"495",2019-02-01,"01Y","1001030U0AAACAC","Methotrexate 10mg tablets",12
"496",2019-02-01,"04V","1001030U0AAABAB","Methotrexate 2.5mg tablets",24659
"497",2019-02-01,"07L","1001030U0AAABAB","Methotrexate 2.5mg tablets",7225
"498",2019-02-01,"06T","1001030U0AAACAC","Methotrexate 10mg tablets",104
"499",2019-02-01,"15D","1001030U0AAACAC","Methotrexate 10mg tablets",406
"500",2019-02-01,"06A","1001030U0AAABAB","Methotrexate 2.5mg tablets",13311
"501",2019-02-01,"10R","1001030U0AAABAB","Methotrexate 2.5mg tablets",12516
"502",2019-02-01,"18C","1001030U0AAABAB","Methotrexate 2.5mg tablets",70526
"503",2019-02-01,"07W","1001030U0AAABAB","Methotrexate 2.5mg tablets",9619
"504",2019-02-01,"08E","1001030U0AAABAB","Methotrexate 2.5mg tablets",10280
"505",2019-02-01,"NMG","1001030U0AAACAC","Methotrexate 10mg tablets",8
"506",2019-02-01,"06N","1001030U0AAACAC","Methotrexate 10mg tablets",214
"507",2019-02-01,"05H","1001030U0AAACAC","Methotrexate 10mg tablets",28
"508",2019-02-01,"05C","1001030U0AAABAB","Methotrexate 2.5mg tablets",25267
"509",2019-02-01,"07L","1001030U0AAACAC","Methotrexate 10mg tablets",115
"510",2019-02-01,"RDR","1001030U0AAABAB","Methotrexate 2.5mg tablets",32
"511",2019-02-01,"03L","1001030U0AAABAB","Methotrexate 2.5mg tablets",23307
"512",2019-02-01,"02Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",27343
"513",2019-02-01,"NLF","1001030U0AAABAB","Methotrexate 2.5mg tablets",612
"514",2019-02-01,"06L","1001030U0AAABAB","Methotrexate 2.5mg tablets",25340
"515",2019-02-01,"08M","1001030U0AAABAB","Methotrexate 2.5mg tablets",7190
"516",2019-02-01,"01K","1001030U0AAACAC","Methotrexate 10mg tablets",16
"517",2019-02-01,"03R","1001030U0AAACAC","Methotrexate 10mg tablets",106
"518",2019-02-01,"78H","1001030U0AAABAB","Methotrexate 2.5mg tablets",50419
"519",2019-02-01,"10J","1001030U0AAABAB","Methotrexate 2.5mg tablets",14797
"520",2019-02-01,"99F","1001030U0AAACAC","Methotrexate 10mg tablets",32
"521",2019-02-01,"01F","1001030U0AAABAB","Methotrexate 2.5mg tablets",9883
"522",2019-02-01,"84H","1001030U0AAABAB","Methotrexate 2.5mg tablets",35769
"523",2019-02-01,"01E","1001030U0AAACAC","Methotrexate 10mg tablets",24
"524",2019-02-01,"08C","1001030U0AAABAB","Methotrexate 2.5mg tablets",4349
"525",2019-02-01,"07P","1001030U0AAABAB","Methotrexate 2.5mg tablets",9808
"526",2019-02-01,"02G","1001030U0AAABAB","Methotrexate 2.5mg tablets",6248
"527",2019-02-01,"08W","1001030U0AAABAB","Methotrexate 2.5mg tablets",10917
"528",2019-02-01,"05N","1001030U0AAABAB","Methotrexate 2.5mg tablets",23702
"529",2019-02-01,"06A","1001030U0AAACAC","Methotrexate 10mg tablets",156
"530",2019-02-01,"14Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",29393
"531",2019-02-01,"RL4","1001030U0AAACAC","Methotrexate 10mg tablets",84
"532",2019-02-01,"05V","1001030U0AAABAB","Methotrexate 2.5mg tablets",7810
"533",2019-02-01,"RFR","1001030U0AAABAB","Methotrexate 2.5mg tablets",7
"534",2019-02-01,"RCD","1001030U0AAACAC","Methotrexate 10mg tablets",4
"535",2019-02-01,"15N","1001030U0AAABAB","Methotrexate 2.5mg tablets",113488
"536",2019-02-01,"NDA","1001030U0AAABAB","Methotrexate 2.5mg tablets",1139
"537",2019-02-01,"02P","1001030U0AAACAC","Methotrexate 10mg tablets",20
"538",2019-02-01,"00Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",8016
"539",2019-02-01,"02H","1001030U0AAACAC","Methotrexate 10mg tablets",12
"540",2019-02-01,"02P","1001030U0AAABAB","Methotrexate 2.5mg tablets",15466
"541",2019-02-01,"00N","1001030U0AAABAB","Methotrexate 2.5mg tablets",9622
"542",2019-02-01,"12F","1001030U0AAACAC","Methotrexate 10mg tablets",72
"543",2019-02-01,"05W","1001030U0AAACAC","Methotrexate 10mg tablets",4
"544",2019-02-01,"04V","1001030U0AAACAC","Methotrexate 10mg tablets",572
"545",2019-02-01,"00Q","1001030U0AAACAC","Methotrexate 10mg tablets",4
"546",2019-02-01,"11N","1001030U0AAABAB","Methotrexate 2.5mg tablets",44308
"547",2019-02-01,"08F","1001030U0AAACAC","Methotrexate 10mg tablets",34
"548",2019-02-01,"06K","1001030U0AAACAC","Methotrexate 10mg tablets",236
"549",2019-02-01,"13T","1001030U0AAACAC","Methotrexate 10mg tablets",4
"550",2019-02-01,"16C","1001030U0AAACAC","Methotrexate 10mg tablets",40
"551",2019-02-01,"00V","1001030U0AAABAB","Methotrexate 2.5mg tablets",8930
"552",2019-02-01,"RRF","1001030U0AAABAB","Methotrexate 2.5mg tablets",128
"553",2019-02-01,"72Q","1001030U0AAACAC","Methotrexate 10mg tablets",2295
"554",2019-02-01,"97R","1001030U0AAABAB","Methotrexate 2.5mg tablets",37045
"555",2019-02-01,"R1A","1001030U0AAABAB","Methotrexate 2.5mg tablets",10
"556",2019-02-01,"07T","1001030U0AAACAC","Methotrexate 10mg tablets",80
"557",2019-02-01,"06T","1001030U0AAABAB","Methotrexate 2.5mg tablets",24130
"558",2019-02-01,"01D","1001030U0AAACAC","Methotrexate 10mg tablets",44
"559",2019-02-01,"09D","1001030U0AAACAC","Methotrexate 10mg tablets",48
"560",2019-02-01,"05R","1001030U0AAABAB","Methotrexate 2.5mg tablets",11392
"561",2019-02-01,"10L","1001030U0AAABAB","Methotrexate 2.5mg tablets",11184
"562",2019-03-01,"06T","1001030U0AAABAB","Methotrexate 2.5mg tablets",25755
"563",2019-03-01,"15N","1001030U0AAABAB","Methotrexate 2.5mg tablets",118945
"564",2019-03-01,"00V","1001030U0AAABAB","Methotrexate 2.5mg tablets",9987
"565",2019-03-01,"07L","1001030U0AAABAB","Methotrexate 2.5mg tablets",9458
"566",2019-03-01,"05X","1001030U0AAABAB","Methotrexate 2.5mg tablets",14372
"567",2019-03-01,"01T","1001030U0AAABAB","Methotrexate 2.5mg tablets",12502
"568",2019-03-01,"15M","1001030U0AAABAB","Methotrexate 2.5mg tablets",70343
"569",2019-03-01,"03H","1001030U0AAABAB","Methotrexate 2.5mg tablets",11801
"570",2019-03-01,"01A","1001030U0AAABAB","Methotrexate 2.5mg tablets",18511
"571",2019-03-01,"03Q","1001030U0AAABAB","Methotrexate 2.5mg tablets",29140
"572",2019-03-01,"10K","1001030U0AAACAC","Methotrexate 10mg tablets",32
"573",2019-03-01,"70F","1001030U0AAABAB","Methotrexate 2.5mg tablets",70752
"574",2019-03-01,"00Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",18061
"575",2019-03-01,"11X","1001030U0AAACAC","Methotrexate 10mg tablets",40
"576",2019-03-01,"NLF","1001030U0AAABAB","Methotrexate 2.5mg tablets",670
"577",2019-03-01,"01H","1001030U0AAACAC","Methotrexate 10mg tablets",260
"578",2019-03-01,"NCN","1001030U0AAABAB","Methotrexate 2.5mg tablets",110
"579",2019-03-01,"10V","1001030U0AAACAC","Methotrexate 10mg tablets",30
"580",2019-03-01,"02P","1001030U0AAACAC","Methotrexate 10mg tablets",16
"581",2019-03-01,"02Y","1001030U0AAACAC","Methotrexate 10mg tablets",24
"582",2019-03-01,"05R","1001030U0AAACAC","Methotrexate 10mg tablets",8
"583",2019-03-01,"05H","1001030U0AAACAC","Methotrexate 10mg tablets",28
"584",2019-03-01,"NTP","1001030U0AAABAB","Methotrexate 2.5mg tablets",8
"585",2019-03-01,"99G","1001030U0AAACAC","Methotrexate 10mg tablets",416
"586",2019-03-01,"RDR","1001030U0AAABAB","Methotrexate 2.5mg tablets",79
"587",2019-03-01,"04F","1001030U0AAACAC","Methotrexate 10mg tablets",1301
"588",2019-03-01,"03L","1001030U0AAABAB","Methotrexate 2.5mg tablets",25088
"589",2019-03-01,"02T","1001030U0AAACAC","Methotrexate 10mg tablets",32
"590",2019-03-01,"03N","1001030U0AAACAC","Methotrexate 10mg tablets",8
"591",2019-03-01,"15F","1001030U0AAABAB","Methotrexate 2.5mg tablets",61055
"592",2019-03-01,"03F","1001030U0AAABAB","Methotrexate 2.5mg tablets",22933
"593",2019-03-01,"26A","1001030U0AAABAB","Methotrexate 2.5mg tablets",87273
"594",2019-03-01,"03R","1001030U0AAACAC","Methotrexate 10mg tablets",42
"595",2019-03-01,"15D","1001030U0AAACAC","Methotrexate 10mg tablets",344
"596",2019-03-01,"07G","1001030U0AAABAB","Methotrexate 2.5mg tablets",9732
"597",2019-03-01,"00N","1001030U0AAABAB","Methotrexate 2.5mg tablets",10022
"598",2019-03-01,"13T","1001030U0AAABAB","Methotrexate 2.5mg tablets",40725
"599",2019-03-01,"01G","1001030U0AAABAB","Methotrexate 2.5mg tablets",12713
"600",2019-03-01,"15E","1001030U0AAACAC","Methotrexate 10mg tablets",728
"601",2019-03-01,"NNF","1001030U0AAABAB","Methotrexate 2.5mg tablets",16
"602",2019-03-01,"42D","1001030U0AAACAC","Methotrexate 10mg tablets",224
"603",2019-03-01,"01W","1001030U0AAACAC","Methotrexate 10mg tablets",20
"604",2019-03-01,"10X","1001030U0AAABAB","Methotrexate 2.5mg tablets",15133
"605",2019-03-01,"05Q","1001030U0AAACAC","Methotrexate 10mg tablets",154
"606",2019-03-01,"02Y","1001030U0AAABAB","Methotrexate 2.5mg tablets",28245
"607",2019-03-01,"RTR","1001030U0AAABAB","Methotrexate 2.5mg tablets",84
"608",2019-03-01,"04F","1001030U0AAABAB","Methotrexate 2.5mg tablets",13615
