,type,id,bnf_code,nm,ingredient,ddd,ddd_uomcd,category,paragraph,Route,ddd_flag
163,vmp,323852008,0501021H0AAADAD,Ceftazidime 250mg powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
164,vmp,323852008,0501021H0AAADAD,Ceftazidime 250mg powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
165,vmp,34179911000001103,,Ceftazidime 2g / Avibactam 500mg powder for solution for infusion vials,Ceftazidime pentahydrate,-9.223372036854776e+18,,Reserve,Cephalosporins and other beta-lactams,Injectable,0
166,vmp,323856006,,Ceftazidime 2g intravenous infusion vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
167,vmp,323855005,0501021H0AAACAC,Ceftazidime 2g powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
168,vmp,323855005,0501021H0AAACAC,Ceftazidime 2g powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
169,vmp,323849000,0501021H0AAAHAH,Ceftazidime 3g powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
170,vmp,323849000,0501021H0AAAHAH,Ceftazidime 3g powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
171,vmp,323853003,0501021H0AAAAAA,Ceftazidime 500mg powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
172,vmp,323853003,0501021H0AAAAAA,Ceftazidime 500mg powder for solution for injection vials,Ceftazidime pentahydrate,4.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
173,vmp,31007811000001109,,Ceftolozane 1g / Tazobactam 500mg powder for solution for infusion vials,Tazobactam sodium,-9.223372036854776e+18,,Reserve,Penicillins,Injectable,0
174,vmp,323990001,0501021G0AAACAC,Ceftriaxone 1g powder for solution for injection vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
175,vmp,323990001,0501021G0AAACAC,Ceftriaxone 1g powder for solution for injection vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
176,vmp,323989005,0501021G0AAABAB,Ceftriaxone 250mg powder for solution for injection vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
177,vmp,323989005,0501021G0AAABAB,Ceftriaxone 250mg powder for solution for injection vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
178,vmp,23107411000001109,,Ceftriaxone 2g powder for solution for infusion vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
179,vmp,23107411000001109,,Ceftriaxone 2g powder for solution for infusion vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
180,vmp,323991002,0501021G0AAADAD,Ceftriaxone 2g powder for solution for injection vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
181,vmp,323991002,0501021G0AAADAD,Ceftriaxone 2g powder for solution for injection vials,Ceftriaxone sodium,2.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
182,vmp,4557611000001106,0501021J0AAACAC,Cefuroxime 1.5g powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
183,vmp,4557611000001106,0501021J0AAACAC,Cefuroxime 1.5g powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
184,vmp,23683311000001109,,Cefuroxime 1.5g/100ml infusion bags,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Injectable,0
185,vmp,35893011000001107,,Cefuroxime 1.5g/50ml infusion bags,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Injectable,0
186,vmp,376911008,,Cefuroxime 1.5g/50ml infusion bags,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Injectable,0
187,vmp,323874002,0501021K0AAADAD,Cefuroxime 125mg granules sachets,Cefuroxime axetil,500.0,258684004.0,Watch,Cephalosporins and other beta-lactams,Oral,1
188,vmp,39684511000001101,0501021K0AAAAAA,Cefuroxime 125mg tablets,Cefuroxime axetil,500.0,258684004.0,Watch,Cephalosporins and other beta-lactams,Oral,1
189,vmp,323868002,0501021K0AAAAAA,Cefuroxime 125mg tablets,Cefuroxime axetil,500.0,258684004.0,Watch,Cephalosporins and other beta-lactams,Oral,1
190,vmp,323872003,0501021K0AAACAC,Cefuroxime 125mg/5ml oral suspension,Cefuroxime axetil,500.0,258684004.0,Watch,Cephalosporins and other beta-lactams,Oral,1
191,vmp,323880005,0501021J0AAAAAA,Cefuroxime 250mg powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
192,vmp,323880005,0501021J0AAAAAA,Cefuroxime 250mg powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
193,vmp,39694611000001101,0501021K0AAABAB,Cefuroxime 250mg tablets,Cefuroxime axetil,500.0,258684004.0,Watch,Cephalosporins and other beta-lactams,Oral,1
194,vmp,323869005,0501021K0AAABAB,Cefuroxime 250mg tablets,Cefuroxime axetil,500.0,258684004.0,Watch,Cephalosporins and other beta-lactams,Oral,1
195,vmp,30791311000001104,,Cefuroxime 3mg/0.3ml solution for injection pre-filled syringes,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Other,0
196,vmp,15773911000001101,1103010T0AAAAAA,Cefuroxime 5% eye drops,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Topical,0
197,vmp,36134611000001103,1103010T0AAACAC,Cefuroxime 5% eye drops preservative free,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Topical,0
198,vmp,347109004,1103010T0AAACAC,Cefuroxime 5% eye drops preservative free,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Topical,0
199,vmp,21797311000001102,,Cefuroxime 50mg powder for solution for injection vials,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Other,0
200,vmp,36134711000001107,0501021J0AAABAB,Cefuroxime 750mg powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
201,vmp,36134711000001107,0501021J0AAABAB,Cefuroxime 750mg powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
202,vmp,323881009,0501021J0AAABAB,Cefuroxime 750mg powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
203,vmp,323881009,0501021J0AAABAB,Cefuroxime 750mg powder for injection vials,Cefuroxime sodium,3.0,258682000.0,Watch,Cephalosporins and other beta-lactams,Injectable,1
204,vmp,35893111000001108,,Cefuroxime 750mg/50ml infusion bags,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Injectable,0
205,vmp,376910009,,Cefuroxime 750mg/50ml infusion bags,Cefuroxime sodium,-9.223372036854776e+18,,Watch,Cephalosporins and other beta-lactams,Injectable,0
206,vmp,330286001,1103010C0AAAAAA,Chloramphenicol 0.5% eye drops,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
207,vmp,4700911000001108,1103010C0AAAGAG,Chloramphenicol 0.5% eye drops 0.5ml unit dose preservative free,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
208,vmp,36135411000001100,1103010C0AAAJAJ,Chloramphenicol 0.5% eye drops preservative free,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
209,vmp,347111008,1103010C0AAAJAJ,Chloramphenicol 0.5% eye drops preservative free,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
210,vmp,330295009,1103010C0AAADAD,Chloramphenicol 1% eye ointment,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
211,vmp,330917006,1201010H0AAABAB,Chloramphenicol 10% ear drops,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
212,vmp,324303009,0501070F0AAACAC,Chloramphenicol 1g powder for solution for injection vials,Chloramphenicol sodium succinate,3.0,258682000.0,Access,Others,Injectable,1
213,vmp,324303009,0501070F0AAACAC,Chloramphenicol 1g powder for solution for injection vials,Chloramphenicol sodium succinate,3.0,258682000.0,Access,Others,Injectable,1
214,vmp,324298007,0501070F0AAAAAA,Chloramphenicol 250mg capsules,Chloramphenicol,3.0,258682000.0,Access,Others,Oral,1
215,vmp,330916002,1201010H0AAAAAA,Chloramphenicol 5% ear drops,Chloramphenicol,-9.223372036854776e+18,,Access,Others,Topical,0
216,vmp,330301005,,Chlortetracycline 1% eye ointment,Chlortetracycline hydrochloride,-9.223372036854776e+18,,Watch,Tetracyclines,Topical,0
217,vmp,18519011000001100,1103010B0AAAEAE,Ciprofloxacin 0.2% eye drops preservative free,Ciprofloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
218,vmp,30780311000001108,1201010AEAAAAAA,Ciprofloxacin 0.3% / Dexamethasone 0.1% ear drops,Ciprofloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
219,vmp,19395211000001107,1201010ACAAAAAA,Ciprofloxacin 0.3% ear drops,Ciprofloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
220,vmp,330418005,1103010B0AAAAAA,Ciprofloxacin 0.3% eye drops,Ciprofloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
221,vmp,39686211000001109,0501120L0AAAGAG,Ciprofloxacin 100mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
222,vmp,324600002,0501120L0AAAGAG,Ciprofloxacin 100mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
223,vmp,36140911000001100,0501120L0AAABAB,Ciprofloxacin 100mg/50ml solution for infusion bottles,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
224,vmp,324608009,0501120L0AAABAB,Ciprofloxacin 100mg/50ml solution for infusion bottles,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
225,vmp,10892711000001106,0501120L0AABQBQ,Ciprofloxacin 100mg/50ml solution for infusion vials,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
226,vmp,12019511000001104,0501120L0AAAPAP,Ciprofloxacin 100mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
227,vmp,12019611000001100,0501120L0AAATAT,Ciprofloxacin 125mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
228,vmp,12019711000001109,0501120L0AABIBI,Ciprofloxacin 150mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
229,vmp,12019811000001101,0501120L0AABJBJ,Ciprofloxacin 165mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
230,vmp,12019911000001106,0501120L0AAAXAX,Ciprofloxacin 170mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
231,vmp,12020011000001108,0501120L0AABCBC,Ciprofloxacin 175mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
232,vmp,36141011000001108,0501120L0AABEBE,Ciprofloxacin 200mg/100ml infusion bags,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
233,vmp,400468002,0501120L0AABEBE,Ciprofloxacin 200mg/100ml infusion bags,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
234,vmp,8967411000001108,0501120L0AAADAD,Ciprofloxacin 200mg/100ml solution for infusion bottles,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
235,vmp,10892811000001103,0501120L0AABRBR,Ciprofloxacin 200mg/100ml solution for infusion vials,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
236,vmp,12020111000001109,0501120L0AABKBK,Ciprofloxacin 20mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
237,vmp,39687511000001109,0501120L0AAAAAA,Ciprofloxacin 250mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
238,vmp,324607004,0501120L0AAAAAA,Ciprofloxacin 250mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
239,vmp,324602005,0501120L0AABGBG,Ciprofloxacin 250mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
240,vmp,34941111000001103,1201010ACAAABAB,Ciprofloxacin 2mg/ml ear drops 0.25ml unit dose preservative free,Ciprofloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
241,vmp,12020211000001103,0501120L0AABBBB,Ciprofloxacin 375mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
242,vmp,9552511000001108,1103010B0AAAFAF,Ciprofloxacin 3mg/g eye ointment,Ciprofloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
243,vmp,35873211000001106,1201010AFAAAAAA,Ciprofloxacin 3mg/ml / Fluocinolone acetonide 0.25mg/ml ear drops 0.25ml unit dose preservative free,Ciprofloxacin hydrochloride,-9.223372036854776e+18,,Watch,Quinolones,Topical,0
244,vmp,36141511000001100,0501120L0AABFBF,Ciprofloxacin 400mg/200ml infusion bags,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
245,vmp,324604006,0501120L0AABFBF,Ciprofloxacin 400mg/200ml infusion bags,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
246,vmp,8973011000001101,0501120L0AAAYAY,Ciprofloxacin 400mg/200ml solution for infusion bottles,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
247,vmp,10892911000001108,0501120L0AABSBS,Ciprofloxacin 400mg/200ml solution for infusion vials,Ciprofloxacin lactate,800.0,258684004.0,Watch,Quinolones,Injectable,1
248,vmp,12020311000001106,0501120L0AAANAN,Ciprofloxacin 40mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
249,vmp,12020411000001104,0501120L0AABHBH,Ciprofloxacin 45mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
250,vmp,39687811000001107,0501120L0AAAFAF,Ciprofloxacin 500mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
251,vmp,324606008,0501120L0AAAFAF,Ciprofloxacin 500mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
252,vmp,12020511000001100,0501120L0AAAQAQ,Ciprofloxacin 500mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
253,vmp,12020611000001101,0501120L0AAAUAU,Ciprofloxacin 50mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
254,vmp,12020711000001105,0501120L0AAAWAW,Ciprofloxacin 60mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
255,vmp,39687011000001101,0501120L0AAAJAJ,Ciprofloxacin 750mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
256,vmp,324605007,0501120L0AAAJAJ,Ciprofloxacin 750mg tablets,Ciprofloxacin hydrochloride,1.0,258682000.0,Watch,Quinolones,Oral,1
257,vmp,12020811000001102,0501120L0AAAVAV,Ciprofloxacin 75mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
258,vmp,12020911000001107,0501120L0AABDBD,Ciprofloxacin 80mg/5ml oral suspension,Ciprofloxacin,1.0,258682000.0,Watch,Quinolones,Oral,1
259,vmp,4977911000001105,0501050B0AAAGAG,Clarithromycin 125mg granules sachets,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
260,vmp,9742311000001103,0501050B0AAAKAK,Clarithromycin 125mg granules straws,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
261,vmp,35368711000001104,0501050B0AAABAB,Clarithromycin 125mg/5ml oral suspension,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
262,vmp,324240004,0501050B0AAABAB,Clarithromycin 125mg/5ml oral suspension,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
263,vmp,9742411000001105,0501050B0AAALAL,Clarithromycin 187.5mg granules straws,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
264,vmp,22389711000001109,,Clarithromycin 2% eye drops preservative free,Clarithromycin,-9.223372036854776e+18,,Watch,Macrolides,Topical,0
265,vmp,324248006,0501050B0AAAFAF,Clarithromycin 250mg granules sachets,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
266,vmp,9742511000001109,0501050B0AAAMAM,Clarithromycin 250mg granules straws,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
267,vmp,324238009,0501050B0AAAAAA,Clarithromycin 250mg tablets,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
268,vmp,37083211000001101,0501050B0AAAHAH,Clarithromycin 250mg/5ml oral suspension,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
269,vmp,324250003,0501050B0AAAHAH,Clarithromycin 250mg/5ml oral suspension,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
270,vmp,36142611000001107,0501050B0AAAEAE,Clarithromycin 500mg modified-release tablets,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
271,vmp,324246005,0501050B0AAAEAE,Clarithromycin 500mg modified-release tablets,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
272,vmp,324242007,0501050B0AAACAC,Clarithromycin 500mg powder for solution for infusion vials,Clarithromycin,1.0,258682000.0,Watch,Macrolides,Injectable,1
273,vmp,324244008,0501050B0AAADAD,Clarithromycin 500mg tablets,Clarithromycin,500.0,258684004.0,Watch,Macrolides,Oral,1
274,vmp,22390311000001100,,Clarithromycin 500mg/250ml infusion bags,Clarithromycin,-9.223372036854776e+18,,Watch,Macrolides,Injectable,0
275,vmp,24535111000001106,1306010ABAAAAAA,Clindamycin 1% / Tretinoin 0.025% gel,Clindamycin phosphate,-9.223372036854776e+18,,Access,Clindamycin and lincomycin,Topical,0
276,vmp,36142711000001103,1306010F0AAAAAA,Clindamycin 1% alcoholic solution,Clindamycin phosphate,-9.223372036854776e+18,,Access,Clindamycin and lincomycin,Topical,0
277,vmp,332360001,1306010F0AAAAAA,Clindamycin 1% alcoholic solution,Clindamycin phosphate,-9.223372036854776e+18,,Access,Clindamycin and lincomycin,Topical,0
278,vmp,37083411000001102,1306010F0AAABAB,Clindamycin 1% aqueous lotion,Clindamycin phosphate,-9.223372036854776e+18,,Access,Clindamycin and lincomycin,Topical,0
279,vmp,332359006,1306010F0AAABAB,Clindamycin 1% aqueous lotion,Clindamycin phosphate,-9.223372036854776e+18,,Access,Clindamycin and lincomycin,Topical,0
280,vmp,407809004,1306010F0AAADAD,Clindamycin 1% gel,Clindamycin phosphate,-9.223372036854776e+18,,Access,Clindamycin and lincomycin,Topical,0
281,vmp,3818711000001105,1306010F0AAADAD,Clindamycin 1% gel,Clindamycin phosphate,-9.223372036854776e+18,,Access,Clindamycin and lincomycin,Topical,0
282,vmp,36458611000001108,0501060D0AAATAT,Clindamycin 100mg/5ml oral suspension,Clindamycin hydrochloride,1.2,258682000.0,Access,Clindamycin and lincomycin,Oral,1
283,vmp,12021311000001101,0501060D0AAAJAJ,Clindamycin 120mg/5ml oral solution,Clindamycin hydrochloride,1.2,258682000.0,Access,Clindamycin and lincomycin,Oral,1
284,vmp,324277007,0501060D0AAABAB,Clindamycin 150mg capsules,Clindamycin hydrochloride,1.2,258682000.0,Access,Clindamycin and lincomycin,Oral,1
285,vmp,12021411000001108,0501060D0AAAHAH,Clindamycin 150mg/5ml oral solution,Clindamycin hydrochloride,1.2,258682000.0,Access,Clindamycin and lincomycin,Oral,1
286,vmp,34376711000001103,0501060D0AAAQAQ,Clindamycin 150mg/5ml oral suspension,Clindamycin hydrochloride,1200.0,258684004.0,Access,Clindamycin and lincomycin,Oral,1
