type,id,bnf_code,nm,ingredient,route,ddd,ddd_uomcd
vmp,13271111000001102,0501090N0AACBCB,Pyrazinamide 430mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13271211000001108,0501090N0AABGBG,Pyrazinamide 450mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13271311000001100,0501090N0AABGBG,Pyrazinamide 450mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13271411000001107,0501090N0AABVBV,Pyrazinamide 490mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13271511000001106,0501090N0AABVBV,Pyrazinamide 490mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,324477005,0501090N0AACJCJ,Pyrazinamide 500mg tablets,Pyrazinamide,Oral,1.5,258682000.0
vmp,8673211000001105,0501090N0AABBBB,Pyrazinamide 500mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,8673311000001102,0501090N0AABBBB,Pyrazinamide 500mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,35826211000001103,,Pyrazinamide 500mg/5ml oral suspension sugar free,Pyrazinamide,Oral,,
vmp,13271611000001105,0501090N0AAA9A9,Pyrazinamide 50mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13271711000001101,0501090N0AAA9A9,Pyrazinamide 50mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13271811000001109,0501090N0AABPBP,Pyrazinamide 600mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13271911000001104,0501090N0AABPBP,Pyrazinamide 600mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272011000001106,0501090N0AABSBS,Pyrazinamide 625mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272111000001107,0501090N0AABSBS,Pyrazinamide 625mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272211000001101,0501090N0AACACA,Pyrazinamide 650mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272311000001109,0501090N0AACACA,Pyrazinamide 650mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272411000001102,0501090N0AABQBQ,Pyrazinamide 675mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272511000001103,0501090N0AABQBQ,Pyrazinamide 675mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272611000001104,0501090N0AACCCC,Pyrazinamide 700mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272711000001108,0501090N0AACCCC,Pyrazinamide 700mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272811000001100,0501090N0AAA8A8,Pyrazinamide 750mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13272911000001105,0501090N0AAA8A8,Pyrazinamide 750mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13273011000001102,0501090N0AABLBL,Pyrazinamide 75mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13273111000001101,0501090N0AABLBL,Pyrazinamide 75mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13273211000001107,0501090N0AABWBW,Pyrazinamide 850mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13273311000001104,0501090N0AABWBW,Pyrazinamide 850mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,13273411000001106,0501090N0AACGCG,Pyrazinamide 91mg/5ml oral solution,Pyrazinamide,Oral,1.5,258682000.0
vmp,13273511000001105,0501090N0AACGCG,Pyrazinamide 91mg/5ml oral suspension,Pyrazinamide,Oral,1.5,258682000.0
vmp,324354009,0501070V0AAAAAA,Quinupristin 150mg / Dalfopristin 350mg powder for solution for infusion vials,Dalfopristin mesilate,Intravenous,1.5,258682000.0
vmp,324354009,0501070V0AAAAAA,Quinupristin 150mg / Dalfopristin 350mg powder for solution for infusion vials,Quinupristin mesilate,Intravenous,1.5,258682000.0
vmp,13352711000001103,0501090Q0AAAZAZ,Rifabutin 100mg/5ml oral solution,Rifabutin,Oral,150.0,258684004.0
vmp,13352811000001106,0501090Q0AAAZAZ,Rifabutin 100mg/5ml oral suspension,Rifabutin,Oral,150.0,258684004.0
vmp,324504002,0501090Q0AAABAB,Rifabutin 150mg capsules,Rifabutin,Oral,150.0,258684004.0
vmp,13372211000001108,0501090Q0AAAUAU,Rifabutin 150mg/5ml oral solution,Rifabutin,Oral,150.0,258684004.0
vmp,13353011000001109,0501090Q0AAAUAU,Rifabutin 150mg/5ml oral suspension,Rifabutin,Oral,150.0,258684004.0
vmp,13372311000001100,0501090Q0AAAJAJ,Rifabutin 50mg/5ml oral solution,Rifabutin,Oral,150.0,258684004.0
vmp,13353111000001105,0501090Q0AAAJAJ,Rifabutin 50mg/5ml oral suspension,Rifabutin,Oral,150.0,258684004.0
vmp,13372411000001107,0501090Q0AAAGAG,Rifabutin 60mg/5ml oral solution,Rifabutin,Oral,150.0,258684004.0
vmp,13353211000001104,0501090Q0AAAGAG,Rifabutin 60mg/5ml oral suspension,Rifabutin,Oral,150.0,258684004.0
vmp,13372511000001106,0501090Q0AAALAL,Rifabutin 75mg/5ml oral solution,Rifabutin,Oral,150.0,258684004.0
vmp,13353311000001107,0501090Q0AAALAL,Rifabutin 75mg/5ml oral suspension,Rifabutin,Oral,150.0,258684004.0
vmp,13372611000001105,0501090Q0AAAVAV,Rifabutin 90mg/5ml oral solution,Rifabutin,Oral,150.0,258684004.0
vmp,13353411000001100,0501090Q0AAAVAV,Rifabutin 90mg/5ml oral suspension,Rifabutin,Oral,150.0,258684004.0
vmp,35934411000001101,0501090R0AAAFAF,Rifampicin 100mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,13372711000001101,0501090R0AAAMAM,Rifampicin 120mg/5ml oral solution,Rifampicin,Oral,600.0,258684004.0
vmp,13372811000001109,0501090R0AAAMAM,Rifampicin 120mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,324500006,0501090S0AAAAAA,Rifampicin 150mg / Isoniazid 100mg tablets,Isoniazid,Oral,,
vmp,324500006,0501090S0AAAAAA,Rifampicin 150mg / Isoniazid 100mg tablets,Rifampicin,Oral,,
vmp,324479008,0501090R0AAAAAA,Rifampicin 150mg capsules,Rifampicin,Oral,600.0,258684004.0
vmp,13372911000001104,0501090R0AAAKAK,Rifampicin 150mg/5ml oral solution,Rifampicin,Oral,600.0,258684004.0
vmp,13373011000001107,0501090R0AAAKAK,Rifampicin 150mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,13373111000001108,0501090R0AAANAN,Rifampicin 200mg/5ml oral solution,Rifampicin,Oral,600.0,258684004.0
vmp,13373211000001102,0501090R0AAANAN,Rifampicin 200mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,13532611000001105,0501090R0AAAUAU,Rifampicin 210mg/5ml oral solution,Rifampicin,Oral,600.0,258684004.0
vmp,13532711000001101,0501090R0AAAUAU,Rifampicin 210mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,13373311000001105,0501090R0AAAQAQ,Rifampicin 30.5mg/5ml oral solution,Rifampicin,Oral,600.0,258684004.0
vmp,13373411000001103,0501090R0AAAQAQ,Rifampicin 30.5mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,324501005,0501090S0AAABAB,Rifampicin 300mg / Isoniazid 150mg tablets,Isoniazid,Oral,,
vmp,324501005,0501090S0AAABAB,Rifampicin 300mg / Isoniazid 150mg tablets,Rifampicin,Oral,,
vmp,324480006,0501090R0AAABAB,Rifampicin 300mg capsules,Rifampicin,Oral,600.0,258684004.0
vmp,10796311000001109,,Rifampicin 300mg powder and solvent for solution for injection vials,Rifampicin,Intravenous,,
vmp,13373511000001104,0501090R0AAAPAP,Rifampicin 300mg/5ml oral solution,Rifampicin,Oral,600.0,258684004.0
vmp,13373611000001100,0501090R0AAAPAP,Rifampicin 300mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,13373711000001109,0501090R0AAARAR,Rifampicin 480mg/5ml oral solution,Rifampicin,Oral,600.0,258684004.0
vmp,13373811000001101,0501090R0AAARAR,Rifampicin 480mg/5ml oral suspension,Rifampicin,Oral,600.0,258684004.0
vmp,35934511000001102,0501090R0AAADAD,Rifampicin 600mg powder and solvent for solution for infusion vials,Rifampicin,Intravenous,600.0,258684004.0
vmp,22192511000001100,0501070X0AAACAC,Rifaximin 100mg/5ml oral suspension,Rifaximin,Oral,600.0,258684004.0
vmp,412555008,0501070X0AAAAAA,Rifaximin 200mg tablets,Rifaximin,Oral,600.0,258684004.0
vmp,445522003,0501070X0AAABAB,Rifaximin 550mg tablets,Rifaximin,Oral,600.0,258684004.0
vmp,332829008,1310012Q0AAAAAA,Sodium fusidate 2% ointment,Sodium fusidate,Cutaneous,,
vmp,324316009,0501070N0AAADAD,Sodium fusidate 250mg tablets,Sodium fusidate,Oral,1.5,258682000.0
vmp,35927411000001109,0501070N0AAABAB,Sodium fusidate 500mg powder and solvent for solution for infusion vials,Sodium fusidate,Intravenous,1.5,258682000.0
vmp,324503008,0501090U0AAAAAA,Streptomycin 1g powder for solution for injection vials,Streptomycin sulfate,Intramuscular,1.0,258682000.0
vmp,13454711000001102,0501080J0AAAFAF,Sulfadiazine 150mg/5ml oral suspension,Sulfadiazine,Oral,600.0,258684004.0
vmp,13454811000001105,0501080J0AAAHAH,Sulfadiazine 250mg/5ml oral suspension,Sulfadiazine,Oral,600.0,258684004.0
vmp,324411000,0501080J0AAABAB,Sulfadiazine 500mg tablets,Sulfadiazine,Oral,600.0,258684004.0
vmp,13454911000001100,0501080J0AAAGAG,Sulfadiazine 500mg/5ml oral suspension,Sulfadiazine,Oral,600.0,258684004.0
vmp,5241611000001103,0501080T0AAAAAA,Sulfamethoxypyridazine 500mg tablets,Sulfamethoxypyridazine,Oral,500.0,258684004.0
vmp,15474111000001108,0501080V0AAADAD,Sulfapyridine 250mg capsules,Sulfapyridine,Oral,1.0,258682000.0
vmp,17335611000001108,0501070AAAAAAAA,Taurolidine 2% nebuliser liquid,Taurolidine,Inhalation,,
vmp,20151411000001107,0501070AAAAABAB,Taurolidine 2g/100ml intraperitoneal solution bottles,Taurolidine,Intraperitoneal,,
vmp,20177311000001108,0501070AAAAABAB,Taurolidine 5g/250ml intraperitoneal solution bottles,Taurolidine,Intraperitoneal,,
vmp,29734011000001109,0501070ADAAAAAA,Tedizolid 200mg powder for solution for infusion vials,Tedizolid phosphate,Intravenous,200.0,258684004.0
vmp,703915009,0501070ADAAABAB,Tedizolid 200mg tablets,Tedizolid phosphate,Oral,200.0,258684004.0
vmp,38344611000001103,,Teicoplanin 1g/120ml infusion bags,Teicoplanin,Intravenous,,
vmp,35915111000001103,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,Intramuscular,400.0,258684004.0
vmp,35915111000001103,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,Intravenous,400.0,258684004.0
vmp,35915111000001103,0501070T0AAABAB,Teicoplanin 200mg powder and solvent for solution for injection vials,Teicoplanin,Oral,400.0,258684004.0
vmp,21110711000001106,,Teicoplanin 200mg/10ml solution for injection pre-filled injection devices,Teicoplanin,Intramuscular,,
vmp,20966711000001100,,Teicoplanin 200mg/10ml solution for injection pre-filled syringes,Teicoplanin,Intramuscular,,
vmp,35915211000001109,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,Intramuscular,400.0,258684004.0
vmp,35915211000001109,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,Intravenous,400.0,258684004.0
vmp,35915211000001109,0501070T0AAAAAA,Teicoplanin 400mg powder and solvent for solution for injection vials,Teicoplanin,Oral,400.0,258684004.0
vmp,38344711000001107,,Teicoplanin 400mg/108ml infusion bags,Teicoplanin,Intravenous,,
vmp,38344811000001104,,Teicoplanin 600mg/112ml infusion bags,Teicoplanin,Intravenous,,
vmp,38344911000001109,,Teicoplanin 800mg/116ml infusion bags,Teicoplanin,Intravenous,,
vmp,407790000,0501050T0AAAAAA,Telithromycin 400mg tablets,Telithromycin,Oral,800.0,258684004.0
vmp,9553611000001102,0501012U0AAABAB,Temocillin 1g powder for solution for injection vials,Temocillin sodium,Intramuscular,4.0,258682000.0
vmp,9553611000001102,0501012U0AAABAB,Temocillin 1g powder for solution for injection vials,Temocillin sodium,Intravenous,4.0,258682000.0
vmp,21407411000001104,0501030V0AAARAR,Tetracycline 125mg/5ml oral solution,Tetracycline hydrochloride,Oral,1.0,258682000.0
vmp,332318000,1306010W0AAAAAA,Tetracycline 2.2mg/ml topical solution,Tetracycline hydrochloride,Cutaneous,,
vmp,39704711000001101,0501030V0AAAAAA,Tetracycline 250mg capsules,Tetracycline hydrochloride,Oral,1.0,258682000.0
vmp,39704811000001109,0501030V0AAAFAF,Tetracycline 250mg tablets,Tetracycline hydrochloride,Oral,1.0,258682000.0
vmp,323772006,0501014N0AAACAC,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials,Ticarcillin sodium,Intravenous,15.0,258682000.0
vmp,323772006,0501014N0AAACAC,Ticarcillin 3g / Clavulanic acid 200mg powder for solution for infusion vials,Potassium clavulanate,Intravenous,15.0,258682000.0
vmp,10328711000001100,0501030Y0AAAAAA,Tigecycline 50mg powder for solution for infusion vials,Tigecycline,Intravenous,100.0,258684004.0
vmp,324554008,0501110G0AAABAB,Tinidazole 500mg tablets,Tinidazole,Oral,2.0,258682000.0
vmp,21718511000001106,,Tobramycin 135mg/5ml oral solution,Tobramycin sulfate,Oral,,
vmp,32936811000001108,0501040U0AAANAN,Tobramycin 170mg/1.7ml nebuliser liquid ampoules,Tobramycin,Inhalation,300.0,258684004.0
vmp,35084911000001108,,Tobramycin 200mg/5ml oral solution,Tobramycin sulfate,Oral,,
vmp,34194211000001103,0501040U0AAAAAA,Tobramycin 20mg/2ml solution for injection vials,Tobramycin sulfate,Intramuscular,240.0,258684004.0
vmp,34194211000001103,0501040U0AAAAAA,Tobramycin 20mg/2ml solution for injection vials,Tobramycin sulfate,Intravenous,240.0,258684004.0
vmp,23676411000001103,0501040U0AAAMAM,Tobramycin 20mg/5ml oral solution,Tobramycin,Oral,,
vmp,4516011000001106,0501040U0AAAIAI,Tobramycin 240mg/6ml solution for injection vials,Tobramycin,Intramuscular,240.0,258684004.0
vmp,4516011000001106,0501040U0AAAIAI,Tobramycin 240mg/6ml solution for injection vials,Tobramycin,Intravenous,240.0,258684004.0
vmp,19544811000001101,0501040U0AAALAL,Tobramycin 28mg inhalation powder capsules with device,Tobramycin,Inhalation,112.0,258684004.0
vmp,14801411000001105,0501040U0AAAKAK,Tobramycin 300mg/4ml nebuliser liquid ampoules,Tobramycin,Inhalation,300.0,258684004.0
vmp,4145111000001102,0501040U0AAAGAG,Tobramycin 300mg/5ml nebuliser liquid ampoules,Tobramycin,Inhalation,300.0,258684004.0
vmp,14253311000001100,1103010X0AAAAAA,Tobramycin 3mg/ml eye drops,Tobramycin,Ocular,,
vmp,21717911000001100,,Tobramycin 400mg/5ml oral solution,Tobramycin sulfate,Oral,,
vmp,35919711000001100,0501040U0AAAEAE,Tobramycin 40mg/1ml solution for injection ampoules,Tobramycin sulfate,Intramuscular,240.0,258684004.0
vmp,35919711000001100,0501040U0AAAEAE,Tobramycin 40mg/1ml solution for injection ampoules,Tobramycin sulfate,Intravenous,240.0,258684004.0
vmp,4957911000001108,0501040U0AAABAB,Tobramycin 40mg/1ml solution for injection vials,Tobramycin sulfate,Intramuscular,240.0,258684004.0
vmp,4957911000001108,0501040U0AAABAB,Tobramycin 40mg/1ml solution for injection vials,Tobramycin sulfate,Intravenous,240.0,258684004.0
vmp,32656811000001108,0501040U0AAAHAH,Tobramycin 40mg/5ml oral solution,Tobramycin,Oral,,
vmp,35919811000001108,0501040U0AAAFAF,Tobramycin 80mg/2ml solution for infusion ampoules,Tobramycin sulfate,Intramuscular,240.0,258684004.0
vmp,35919811000001108,0501040U0AAAFAF,Tobramycin 80mg/2ml solution for infusion ampoules,Tobramycin sulfate,Intravenous,240.0,258684004.0
vmp,4145011000001103,0501040U0AAACAC,Tobramycin 80mg/2ml solution for injection vials,Tobramycin,Intramuscular,240.0,258684004.0
vmp,4145011000001103,0501040U0AAACAC,Tobramycin 80mg/2ml solution for injection vials,Tobramycin,Intravenous,240.0,258684004.0
vmp,10824311000001107,,Tobramycin sulfate powder,Tobramycin sulfate,Route of administration not applicable,,
vmp,332355000,1306010I0AAAFAF,Tretinoin 0.025% / Erythromycin 4% solution,Erythromycin,Cutaneous,,
vmp,3682811000001105,1304000Z0AACICI,Triamcinolone acetonide 0.1% / Chlortetracycline 3.09% ointment,Chlortetracycline hydrochloride,Cutaneous,,
vmp,324430000,0501080W0AAADAD,Trimethoprim 100mg tablets,Trimethoprim,Oral,400.0,258684004.0
vmp,36144011000001106,0501080W0AAAAAA,Trimethoprim 100mg/5ml solution for injection ampoules,Trimethoprim,Intravenous,400.0,258684004.0
vmp,324431001,0501080W0AAAEAE,Trimethoprim 200mg tablets,Trimethoprim,Oral,400.0,258684004.0
vmp,13374511000001101,0501080W0AAAMAM,Trimethoprim 200mg/5ml oral solution,Trimethoprim,Oral,400.0,258684004.0
vmp,13374611000001102,0501080W0AAAMAM,Trimethoprim 200mg/5ml oral suspension,Trimethoprim,Oral,400.0,258684004.0
vmp,13374711000001106,0501080W0AAANAN,Trimethoprim 20mg/5ml oral solution,Trimethoprim,Oral,400.0,258684004.0
vmp,13374811000001103,0501080W0AAANAN,Trimethoprim 20mg/5ml oral suspension,Trimethoprim,Oral,400.0,258684004.0
vmp,13374911000001108,0501080W0AAAPAP,Trimethoprim 240mg/5ml oral solution,Trimethoprim,Oral,400.0,258684004.0
vmp,13375011000001108,0501080W0AAAPAP,Trimethoprim 240mg/5ml oral suspension,Trimethoprim,Oral,400.0,258684004.0
vmp,39022311000001100,0501080W0AAAIAI,Trimethoprim 50mg/5ml oral suspension sugar free,Trimethoprim,Oral,400.0,258684004.0
vmp,13375111000001109,0501080W0AAAQAQ,Trimethoprim 7mg/5ml oral solution,Trimethoprim,Oral,400.0,258684004.0
vmp,13375211000001103,0501080W0AAAQAQ,Trimethoprim 7mg/5ml oral suspension,Trimethoprim,Oral,400.0,258684004.0
vmp,35050611000001101,,Vancomycin 1.25g/250ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,22103111000001101,1103010Z0AAADAD,Vancomycin 1.4% eye drops,Vancomycin hydrochloride,Ocular,,
vmp,20983311000001106,,Vancomycin 1.4% eye drops preservative free,Vancomycin hydrochloride,Ocular,,
vmp,35055311000001104,,Vancomycin 1.5g/500ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,38345011000001109,,Vancomycin 1.5g/530ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,21273811000001100,,Vancomycin 10mg/1ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intrathecal,,
vmp,35048511000001100,,Vancomycin 10mg/2ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intravenous,,
vmp,324334008,0501070U0AAAAAA,Vancomycin 125mg capsules,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,15453011000001107,0501070U0AAALAL,Vancomycin 125mg/5ml oral solution,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,15453111000001108,0501070U0AAALAL,Vancomycin 125mg/5ml oral suspension,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,Intravenous,2.0,258682000.0
vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,324333002,0501070U0AAAFAF,Vancomycin 1g powder for solution for infusion vials,Vancomycin hydrochloride,Gastroenteral,2.0,258682000.0
vmp,35054211000001106,,Vancomycin 1g/250ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,21277311000001102,,Vancomycin 1mg/0.1ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intravitreal,,
vmp,28047511000001105,,Vancomycin 2.5mg/0.5ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intravitreal,,
vmp,22399111000001107,,Vancomycin 20mg pastilles,Vancomycin hydrochloride,Oromucosal,,
vmp,21273411000001102,,Vancomycin 20mg/4ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intrathecal,,
vmp,324335009,0501070U0AAABAB,Vancomycin 250mg capsules,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,8818611000001100,0501070U0AAAKAK,Vancomycin 250mg/5ml oral solution,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,8818711000001109,0501070U0AAAKAK,Vancomycin 250mg/5ml oral suspension,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,35055911000001103,,Vancomycin 2g/500ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,38345111000001105,,Vancomycin 2g/540ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,21272811000001108,,Vancomycin 30mg/3ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intrathecal,,
vmp,21277911000001101,,Vancomycin 4mg/2ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intravenous,,
vmp,21407511000001100,1103010Z0AAAAAA,Vancomycin 5% eye drops,Vancomycin hydrochloride,Ocular,,
vmp,21272211000001107,,Vancomycin 5% eye drops preservative free,Vancomycin hydrochloride,Ocular,,
vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,Intravenous,2.0,258682000.0
vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,324337001,0501070U0AAACAC,Vancomycin 500mg powder for solution for infusion vials,Vancomycin hydrochloride,Gastroenteral,2.0,258682000.0
vmp,21276711000001101,,Vancomycin 500mg/100ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,35049111000001102,,Vancomycin 50mg/10ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intravenous,,
vmp,12940811000001109,0501070U0AAAHAH,Vancomycin 50mg/5ml oral solution,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,21278311000001101,,Vancomycin 5mg/0.5ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intracameral,,
vmp,21278311000001101,,Vancomycin 5mg/0.5ml solution for injection pre-filled syringes,Vancomycin hydrochloride,Intravitreal,,
vmp,35203311000001103,,"Vancomycin 600micrograms/6ml / Gentamicin 120micrograms/6ml / Heparin sodium 21,000units/6ml catheter lock solution pre-filled syringes",Gentamicin sulfate,Route of administration not applicable,,
vmp,35203311000001103,,"Vancomycin 600micrograms/6ml / Gentamicin 120micrograms/6ml / Heparin sodium 21,000units/6ml catheter lock solution pre-filled syringes",Vancomycin hydrochloride,Route of administration not applicable,,
vmp,13455811000001106,0501070U0AAAMAM,Vancomycin 62.5mg/5ml oral solution,Vancomycin hydrochloride,Oral,2.0,258682000.0
vmp,35051211000001109,,Vancomycin 750mg/250ml infusion bags,Vancomycin hydrochloride,Intravenous,,
vmp,10145211000001105,,Vancomycin powder,Vancomycin hydrochloride,Route of administration not applicable,,
